ID,item_cnt_month
243,0.11234355
244,0.11234355
245,0.22520196
246,1.337193
247,0.53718
248,0.48741624
249,0.07597697
250,0.7227688
251,0.13537061
252,0.34650552
253,0.9398699
254,0.4612604
255,5.5409765
256,0.11234355
257,0.1507768
258,0.50488746
259,0.20946026
260,0.0447551
261,0.09488803
262,0.19855183
263,0.11234355
264,0.056194544
265,0.4414
266,0.11234355
267,0.23194647
268,0.05858153
269,0.08795434
270,1.2414634
271,0.07312137
272,0.13651133
273,0.7227491
274,11.70615
275,0.11234355
276,0.4049168
277,1.3522218
278,0.3485118
279,0.1865974
280,0.16661775
281,0.15930593
282,0.1277222
283,0.63429034
284,0.16661775
285,0.23611516
286,0.11234355
287,0.8619559
288,0.22528946
289,0.4049168
290,0.11234355
291,0.05931163
292,0.33578503
293,0.14628518
294,0.80828446
295,1.1640759
296,0.1515938
297,0.16790336
298,0.11234355
299,0.11234355
300,0.05970931
301,0.541049
302,0.7913645
303,0.62653995
304,0.05911094
305,0.064830124
306,0.21858096
307,0.13226104
308,0.26075894
309,0.11234355
310,0.11234355
311,0.46876603
312,0.80443037
313,0.1865974
314,0.11234355
315,0.4049168
316,0.117082596
317,2.21175
318,0.047907233
319,0.13608944
320,0.11234355
321,0.06018889
322,0.8453313
323,0.07511896
324,0.537833
325,0.41760775
326,0.28055024
327,0.11234355
328,0.11234355
329,0.33216876
330,0.11234355
331,0.11234355
332,0.110966384
333,0.22753388
334,0.9240356
335,0.27075547
336,0.07307327
337,0.6950702
338,0.32107648
339,0.44224834
340,0.068017125
341,0.21821213
342,0.11234355
343,1.1088598
344,0.062800765
345,0.059339702
346,3.2247624
347,3.249847
348,0.08639312
349,0.3107435
350,0.11234355
351,0.54993427
352,0.11234355
353,0.13198471
354,0.11234355
355,0.11234355
356,0.4049168
357,0.80828446
358,0.5963685
359,0.4049168
360,0.15100223
361,2.4089952
362,0.7227491
363,0.9240356
364,0.5354151
365,0.48860258
366,0.11234355
367,0.11234355
368,0.11234355
369,0.162247
370,0.11234355
371,0.4049168
372,0.7227491
373,0.11234355
374,1.572349
375,1.8260485
376,0.47591832
377,0.23611516
378,0.39057794
379,0.11234355
380,2.788599
381,0.48860258
382,0.5060334
383,0.11234355
384,1.6800838
385,0.39844924
386,0.4445178
387,0.11234355
388,0.16346896
389,0.06199372
390,0.11234355
391,0.11019099
392,0.15638626
393,0.43906182
394,0.11234355
395,0.11234355
396,2.0017786
397,0.38750154
398,0.11234355
399,0.3426494
400,0.11234355
401,0.44285238
402,1.5136615
403,2.370531
404,0.30619252
405,0.09004402
406,0.095452785
407,0.068832695
408,0.10715246
409,0.11234355
410,0.11234355
411,0.88484645
412,0.111349344
413,0.16807479
414,0.11234355
415,4.048394
416,0.11234355
417,0.11234355
418,0.11234355
419,0.11234355
420,0.40879336
421,1.4323783
422,0.4049168
423,0.80769104
424,0.08979684
425,0.1571092
426,0.11234355
427,0.11234355
428,1.114441
429,0.60702085
430,0.75081724
431,0.6251927
432,0.056638002
433,0.11234355
434,0.044620812
435,0.7255923
436,0.06446689
437,0.76427037
438,0.55044013
439,0.53574264
440,0.11698395
441,0.23388618
442,0.23194647
443,0.21804494
444,0.08979684
445,0.37563932
446,0.2448737
447,0.22598964
448,0.4049168
449,0.5675334
450,0.4049168
451,0.20504558
452,0.12773466
453,0.19038141
454,0.5002781
455,0.14170879
456,0.35119826
457,0.11234355
458,0.67068046
459,0.6094939
460,20.0
461,1.236222
462,0.4049168
463,0.55957484
464,0.6078694
465,0.11234355
466,0.11234355
467,0.11234355
468,0.11234355
469,0.44796795
470,0.4049168
471,0.4219226
472,0.15100223
473,0.11234355
474,1.0665016
475,1.4323783
476,0.11234355
477,0.05338162
478,0.099300444
479,0.11234355
480,0.11234355
481,0.11234355
482,0.064908504
483,0.4049168
484,0.8936129
485,0.45147234
486,0.56239694
487,0.07504028
488,0.11234355
489,2.2313037
490,0.14612281
491,0.11234355
492,0.44710326
493,0.11234355
494,0.29677463
495,0.056575418
496,0.11019099
497,0.11234355
498,5.310533
499,0.11234355
500,0.11234355
501,0.4801329
502,0.4369912
503,0.11234355
504,1.0493393
505,0.8376951
506,1.2137594
507,0.102478266
508,1.0020251
509,0.36409405
510,0.10438216
511,0.103161156
512,0.22218966
513,0.11234355
514,0.056638002
515,0.11234355
516,0.23194647
517,0.55951357
518,0.8402909
519,0.40748867
520,0.41292885
521,0.39630875
522,0.6137696
523,1.388114
524,0.15100223
525,0.65025866
526,0.17009604
527,0.112027824
528,0.05911094
529,0.06051874
530,0.11234355
531,0.61929035
532,0.063079536
533,0.05684787
534,0.11234355
535,0.04882747
536,0.11234355
537,0.13179445
538,0.55289596
539,0.17132843
540,0.7215659
541,0.11234355
542,0.35136664
543,0.080022156
544,0.05955875
545,0.11234355
546,0.34285596
547,0.07193655
548,0.068653286
549,0.09835559
550,0.11234355
551,0.33383876
552,0.50873065
553,0.07584959
554,0.09488803
555,0.37035632
556,0.107819855
557,0.16661775
558,0.11234355
559,0.11376774
560,0.31649643
561,0.7216435
562,0.06830704
563,0.11234355
564,0.11234355
565,0.119512975
566,0.114596486
567,0.11234355
568,0.23196948
569,0.06792176
570,0.11234355
571,0.11234355
572,0.80828446
573,0.21669304
574,0.11234355
575,0.11234355
576,0.2213586
577,0.11234355
578,0.11234355
579,0.309107
580,0.11234355
581,0.11234355
582,0.11234355
583,0.11234355
584,0.7325328
585,0.047519326
586,0.11234355
587,0.6345811
588,2.209114
589,0.16032481
590,0.5028732
591,0.3157547
592,2.0318003
593,0.071917236
594,0.08681691
595,0.15054947
596,0.102621496
597,0.11234355
598,0.09698975
599,0.11234355
600,0.06822437
601,0.12399757
602,0.11234355
603,0.05858153
604,0.1899913
605,0.053422928
606,0.06341404
607,0.11234355
608,0.057583928
609,0.47749215
610,0.35989654
611,0.7221972
612,0.11234355
613,0.11234355
614,0.11234355
615,0.9501181
616,0.4049168
617,0.2947592
618,0.5060334
619,0.11019099
620,0.41522968
621,0.11234355
622,0.11234355
623,0.48213753
624,0.4049168
625,0.4049168
626,0.80828446
627,0.11234355
628,0.054059327
629,0.15100223
630,0.19680941
631,0.11234355
632,0.15100223
633,0.11234355
634,0.5590442
635,0.3793843
636,0.11234355
637,0.20101267
638,0.3521667
639,0.12651277
640,0.45915118
641,0.7702688
642,0.0842098
643,0.11234355
644,0.047907233
645,0.11234355
646,0.80828446
647,0.11019099
648,0.11234355
649,0.15100223
650,0.19942516
651,0.8325685
652,0.11234355
653,0.10194862
654,0.18005008
655,0.4049168
656,0.35225442
657,0.11234355
658,0.11234355
659,0.09010965
660,0.57104564
661,0.22034532
662,0.11234355
663,1.1814983
664,0.06694037
665,0.46233407
666,0.10868555
667,0.11234355
668,0.7227491
669,0.15100223
670,0.07221246
671,0.0813663
672,0.1696071
673,0.6430472
674,0.11234355
675,0.11234355
676,0.573467
677,0.6933228
678,0.23194647
679,0.8600709
680,0.11234355
681,0.037608504
682,0.63563335
683,0.11234355
684,0.7227491
685,0.4049168
686,0.37035632
687,0.4049168
688,0.36984396
689,0.11234355
690,0.11234355
691,0.14014113
692,0.11504042
693,0.069272876
694,0.11234355
695,0.7582267
696,0.11234355
697,0.11234355
698,0.11234355
699,0.11234355
700,1.4323783
701,0.11234355
702,1.3544897
703,1.3544897
704,0.11234355
705,0.11234355
706,0.0764187
707,0.11234355
708,0.090289235
709,2.458137
710,0.19993174
711,0.3597058
712,0.11234355
713,0.512702
714,0.23194647
715,0.11234355
716,0.4211739
717,0.20262587
718,0.11234355
719,0.11234355
720,0.11234355
721,0.539248
722,0.056224763
723,1.639367
724,0.12336534
725,0.5060334
726,0.62558913
727,0.7227491
728,0.11234355
729,1.040344
730,0.10919464
731,0.055924237
732,0.8782317
733,0.11234355
734,0.7227491
735,0.23194647
736,0.4049168
737,0.6726086
738,0.5060334
739,0.24003631
740,0.23194647
741,0.048656106
742,0.11234355
743,0.4049168
744,0.646902
745,0.5060334
746,0.37035632
747,0.5109614
748,0.6381744
749,0.11234355
750,0.29604876
751,0.08146578
752,0.3597058
753,0.058464825
754,1.4691371
755,0.4211739
756,0.11234355
757,0.37375975
758,0.064830124
759,0.053384483
760,0.885197
761,0.32483846
762,0.08467746
763,1.8158079
764,0.3597058
765,0.11019099
766,0.23194647
767,0.29302663
768,0.70116216
769,0.41783223
770,0.11234355
771,0.11234355
772,0.23194647
773,0.11234355
774,0.11234355
775,0.11234355
776,0.4049168
777,0.4049168
778,0.11234355
779,0.4049168
780,0.11234355
781,1.0665016
782,0.82679963
783,0.4049168
784,0.11234355
785,1.0665016
786,2.0758698
787,1.1390591
788,0.11234355
789,0.4049168
790,0.11234355
791,0.11234355
792,0.11234355
793,3.0208468
794,0.11234355
795,0.11234355
796,0.11234355
797,0.4049168
798,0.11234355
799,1.3785343
800,0.4049168
801,0.15930593
802,0.11234355
803,0.11234355
804,0.12724745
805,0.11234355
806,0.047364414
807,0.25038445
808,0.37783793
809,0.11234355
810,0.44436482
811,0.4284445
812,0.35152248
813,0.11019099
814,0.051653504
815,0.5022032
816,0.24744779
817,0.11234355
818,0.11234355
819,0.12716371
820,0.21559453
821,0.053551733
822,0.36183068
823,0.11234355
824,0.26030874
825,0.3491168
826,0.15100223
827,0.11234355
828,0.051501155
829,0.16872078
830,1.0665016
831,0.2284826
832,0.07115674
833,0.55467355
834,1.0665016
835,0.14490384
836,0.11234355
837,0.8563052
838,0.5819839
839,0.06971902
840,0.11234355
841,0.2284826
842,0.08979684
843,0.11234355
844,0.37035632
845,0.11234355
846,0.07928884
847,0.4049168
848,0.15650374
849,0.07692772
850,0.15350062
851,0.11234355
852,0.504894
853,0.11234355
854,0.37035632
855,0.7859438
856,0.4049168
857,1.1630173
858,0.11234355
859,0.767198
860,0.05941224
861,0.11234355
862,0.23194647
863,0.4049168
864,0.32087037
865,0.54851997
866,0.2996812
867,0.068653286
868,0.8928822
869,0.12869966
870,0.7608674
871,0.16661775
872,0.116531074
873,0.42444137
874,0.5299157
875,1.2305974
876,0.12185937
877,0.064830124
878,0.35862595
879,0.5060334
880,0.055433154
881,0.4049168
882,0.67138547
883,1.4323783
884,0.7378252
885,0.78239
886,0.20687181
887,0.3328499
888,0.18653238
889,0.058244586
890,0.36232498
891,0.5498017
892,0.06490809
893,0.1090883
894,0.37035632
895,0.23194647
896,0.11234355
897,0.10206014
898,0.0567618
899,0.5060334
900,0.05641544
901,1.1084023
902,0.11019099
903,0.11234355
904,0.5636847
905,0.4217879
906,1.5580454
907,0.28687024
908,0.32842258
909,0.11234355
910,0.21321034
911,0.05980885
912,1.34838
913,0.5233742
914,0.11234355
915,0.18294054
916,0.1635238
917,0.067044616
918,0.15518147
919,0.33592686
920,0.11234355
921,0.7710018
922,0.11019099
923,0.068653286
924,0.38801068
925,0.19588077
926,0.3367436
927,0.1264106
928,0.3199893
929,0.30023158
930,0.11234355
931,0.11234355
932,0.42457718
933,0.37092903
934,0.11234355
935,0.23194647
936,0.4049168
937,0.85459965
938,0.09374273
939,0.18762714
940,0.15100223
941,0.37253886
942,0.11234355
943,0.48232692
944,0.06490809
945,0.11234355
946,0.16701221
947,0.06807256
948,0.4049168
949,0.050026298
950,0.23194647
951,0.11234355
952,0.08653188
953,0.11234355
954,0.32306275
955,0.4049168
956,0.37886655
957,0.075163424
958,0.7387228
959,0.11234355
960,0.11234355
961,0.17675811
962,0.49689698
963,0.15100223
964,0.15100223
965,0.11234355
966,0.23801911
967,0.11234355
968,0.07246494
969,0.07593948
970,0.11234355
971,0.049430728
972,0.06736988
973,0.48036644
974,0.117836595
975,0.067938924
976,0.2860071
977,1.156105
978,0.31753486
979,1.2598631
980,0.4785018
981,0.3128979
982,0.69261724
983,0.051783085
984,0.11234355
985,0.4721826
986,0.2284826
987,0.5114311
988,0.09689295
989,0.11234355
990,0.11234355
991,0.2849599
992,0.25702423
993,1.0665016
994,0.61446464
995,0.123616576
996,0.11234355
997,0.1030159
998,0.21935272
999,0.11241335
1000,0.9086816
1001,0.14612281
1002,0.7760641
1003,0.11234355
1004,0.23802167
1005,0.11941671
1006,0.11234355
1007,0.06604242
1008,0.6685518
1009,0.22177804
1010,0.19086069
1011,0.35152248
1012,0.48712343
1013,1.4098856
1014,0.11234355
1015,0.11234355
1016,0.11234355
1017,0.11234355
1018,0.08043647
1019,0.23194647
1020,0.11234355
1021,0.2842617
1022,0.07097626
1023,0.083321035
1024,0.3786888
1025,0.097940624
1026,0.539248
1027,0.19546634
1028,0.11234355
1029,0.1362896
1030,0.12462896
1031,0.4049168
1032,1.8183415
1033,0.11234355
1034,0.5545779
1035,0.1756894
1036,0.079612315
1037,1.2055533
1038,0.11234355
1039,0.06526518
1040,0.44187135
1041,0.11234355
1042,0.11234355
1043,0.057608366
1044,0.2667231
1045,0.23194647
1046,0.5073049
1047,0.23194647
1048,0.28338146
1049,0.11234355
1050,0.11234355
1051,0.11234355
1052,0.11234355
1053,0.11234355
1054,0.11234355
1055,0.3637702
1056,0.35678622
1057,0.11234355
1058,0.11234355
1059,1.3231523
1060,0.108071625
1061,0.11234355
1062,0.07537103
1063,0.17529571
1064,0.20008528
1065,0.041551232
1066,0.36613876
1067,0.3736379
1068,0.10154128
1069,0.4049168
1070,0.15297079
1071,0.05878049
1072,0.11234355
1073,0.23194647
1074,0.23194647
1075,0.23194647
1076,0.17997909
1077,0.11234355
1078,0.11234355
1079,0.22801787
1080,0.0795787
1081,0.11234355
1082,0.061784565
1083,0.08742285
1084,0.16984987
1085,0.08642191
1086,0.11234355
1087,0.11086303
1088,0.42457718
1089,0.5750559
1090,1.8158079
1091,0.11234355
1092,0.5128473
1093,0.12928867
1094,0.15100223
1095,0.1392976
1096,0.15100223
1097,0.10943538
1098,0.11234355
1099,0.061759174
1100,0.24374181
1101,0.23194647
1102,0.27922988
1103,0.9240356
1104,1.4999897
1105,0.15946412
1106,0.11234355
1107,0.6676061
1108,0.053551733
1109,0.11234355
1110,0.21450317
1111,0.11234355
1112,0.25542837
1113,0.11234355
1114,0.30136096
1115,0.059429646
1116,0.15100223
1117,0.11234355
1118,0.054440558
1119,0.11530644
1120,0.29819953
1121,0.093037724
1122,0.1693806
1123,0.11234355
1124,0.07928884
1125,0.1358267
1126,0.43096173
1127,0.05862516
1128,0.11531049
1129,0.32441106
1130,0.22838467
1131,0.11234355
1132,0.064696014
1133,0.08966434
1134,0.18918937
1135,0.046301246
1136,0.18356895
1137,1.0263414
1138,0.2788422
1139,0.080022156
1140,0.32987395
1141,0.052385926
1142,0.086650014
1143,0.08979684
1144,0.053376734
1145,0.48860258
1146,0.05040115
1147,0.11234355
1148,0.11234355
1149,0.19738454
1150,0.07928884
1151,0.34322032
1152,0.11234355
1153,0.28343558
1154,0.7505365
1155,0.4049168
1156,0.1371811
1157,2.0285654
1158,1.3310168
1159,0.10598892
1160,0.20129019
1161,0.5251968
1162,0.22423917
1163,0.11234355
1164,0.06527686
1165,0.11234355
1166,0.11234355
1167,0.11234355
1168,0.11234355
1169,0.11234355
1170,0.4049168
1171,0.11234355
1172,0.11234355
1173,0.059234798
1174,0.11234355
1175,0.11234355
1176,0.11234355
1177,0.05058527
1178,0.2150346
1179,0.05807334
1180,0.47235447
1181,0.0489043
1182,0.15100223
1183,0.11234355
1184,0.09019655
1185,0.09952831
1186,0.11234355
1187,0.11234355
1188,0.054059327
1189,1.0665016
1190,0.0842098
1191,0.05858153
1192,0.11234355
1193,0.8379207
1194,0.0442366
1195,0.28721178
1196,0.07928884
1197,0.054424167
1198,0.11234355
1199,0.36394137
1200,0.115553916
1201,0.11234355
1202,0.111750305
1203,0.42743805
1204,0.11234355
1205,0.68689144
1206,0.097940624
1207,0.11234355
1208,0.09469569
1209,0.050244093
1210,0.1727233
1211,0.09001148
1212,1.7929878
1213,0.7856327
1214,0.4345743
1215,0.14170879
1216,0.57035804
1217,0.38251588
1218,0.20854479
1219,0.07312137
1220,0.11234355
1221,0.11234355
1222,0.06359172
1223,0.061784565
1224,0.1890893
1225,0.11234355
1226,0.13118243
1227,0.11234355
1228,0.3300831
1229,0.22734988
1230,0.11234355
1231,0.53135353
1232,0.21976066
1233,0.19649714
1234,0.097940624
1235,0.3597058
1236,0.27544653
1237,0.39427325
1238,0.11234355
1239,1.0665016
1240,0.0824132
1241,0.3077603
1242,0.1787858
1243,0.4049168
1244,0.15100223
1245,0.08979684
1246,0.9995922
1247,0.23134649
1248,0.28164548
1249,0.053610742
1250,0.18275982
1251,0.11234355
1252,0.16673559
1253,0.4049168
1254,0.7227688
1255,0.15300459
1256,0.45082805
1257,0.07312137
1258,0.11234355
1259,0.11234355
1260,0.11234355
1261,0.17810583
1262,0.11234355
1263,0.07616693
1264,1.2839668
1265,0.21619612
1266,0.13069153
1267,0.5781571
1268,0.061665356
1269,0.08803499
1270,0.5132446
1271,0.16701221
1272,0.061231136
1273,0.16813052
1274,0.11234355
1275,0.058729827
1276,0.32916296
1277,0.11234355
1278,0.11234355
1279,0.7227491
1280,0.0719161
1281,0.13154328
1282,0.097617984
1283,0.18148321
1284,0.90148497
1285,0.15950114
1286,0.06110108
1287,0.6621509
1288,0.05632341
1289,0.39427325
1290,0.14612281
1291,1.6051832
1292,0.21482342
1293,0.20236415
1294,0.6847657
1295,0.30620342
1296,0.1806559
1297,0.4049168
1298,0.72690654
1299,0.23248005
1300,0.23248005
1301,0.33031553
1302,0.14327651
1303,0.11234355
1304,0.9240356
1305,0.4049168
1306,0.060651183
1307,0.084454894
1308,0.4049168
1309,0.11234355
1310,0.11234355
1311,0.17353588
1312,0.7659591
1313,0.20215124
1314,0.36782724
1315,0.11234355
1316,0.46544683
1317,0.20355397
1318,0.8123943
1319,0.1060698
1320,0.23194647
1321,0.15100223
1322,0.11234355
1323,0.3189292
1324,0.091086745
1325,0.51195323
1326,0.11234355
1327,0.11234355
1328,0.11564535
1329,0.07312137
1330,0.11234355
1331,0.084985614
1332,0.11234355
1333,1.5905831
1334,0.10870361
1335,0.052651227
1336,0.11234355
1337,0.38442826
1338,0.2284826
1339,0.19478941
1340,0.11234355
1341,0.11234355
1342,0.43636736
1343,0.075163424
1344,0.11234355
1345,0.08653188
1346,0.11234355
1347,0.16661775
1348,0.11019099
1349,0.6765026
1350,0.11234355
1351,0.23194647
1352,0.11234355
1353,0.16661775
1354,0.23607981
1355,0.4049168
1356,0.23194647
1357,0.17836696
1358,0.09526837
1359,0.65696853
1360,0.7227491
1361,0.4049168
1362,0.061787486
1363,0.15825462
1364,0.307957
1365,0.42728844
1366,0.04956913
1367,0.18995154
1368,0.2773987
1369,0.11234355
1370,0.11234355
1371,0.11234355
1372,0.05858153
1373,0.4049168
1374,0.11234355
1375,0.4049168
1376,0.3479694
1377,0.11234355
1378,0.24732375
1379,0.23194647
1380,0.19038141
1381,0.07087904
1382,0.21213895
1383,0.42426285
1384,0.06856668
1385,0.4049168
1386,0.1480354
1387,0.085684896
1388,0.06306082
1389,0.11234355
1390,0.123923
1391,0.0680781
1392,0.1640433
1393,0.11234355
1394,0.11234355
1395,0.29364127
1396,0.11234355
1397,0.30969575
1398,0.2093181
1399,0.096026
1400,0.11234355
1401,0.11234355
1402,0.15100223
1403,0.5640948
1404,0.11234355
1405,0.11234355
1406,0.06967366
1407,0.11234355
1408,0.052451074
1409,0.11234355
1410,0.23194647
1411,0.12598783
1412,0.05411291
1413,0.15100223
1414,0.05858153
1415,0.05487424
1416,0.1741603
1417,0.34985787
1418,0.07928383
1419,0.21442425
1420,0.11234355
1421,0.38093367
1422,0.07795352
1423,0.090105474
1424,0.091406465
1425,0.068653286
1426,0.11234355
1427,0.08979684
1428,0.048912287
1429,0.115755856
1430,0.11234355
1431,0.10758132
1432,0.11234355
1433,0.06954622
1434,0.11234355
1435,0.06803393
1436,0.11234355
1437,0.11234355
1438,0.11234355
1439,0.11234355
1440,0.11234355
1441,0.11234355
1442,0.13493347
1443,0.27591002
1444,0.11234355
1445,0.06857455
1446,0.11234355
1447,0.11234355
1448,0.11234355
1449,0.23194647
1450,0.11234355
1451,0.06163633
1452,0.18637806
1453,0.15100223
1454,0.11234355
1455,0.11234355
1456,0.07279289
1457,0.11234355
1458,0.31273055
1459,0.7227491
1460,0.103554666
1461,0.11432171
1462,0.4477438
1463,0.11234355
1464,0.12739098
1465,0.11797005
1466,0.37768307
1467,0.11234355
1468,0.23194647
1469,0.18351823
1470,0.13537061
1471,0.13274455
1472,0.2517643
1473,0.23194647
1474,0.4015242
1475,0.34280545
1476,0.15100223
1477,0.3830655
1478,0.05955875
1479,0.4049168
1480,0.16668081
1481,0.07656342
1482,0.5060334
1483,0.11234355
1484,0.09116167
1485,0.088742256
1486,0.16044998
1487,0.046379328
1488,0.05259329
1489,0.2678172
1490,0.044620812
1491,0.20253855
1492,0.12362069
1493,0.11234355
1494,0.4049168
1495,0.05955875
1496,0.05698353
1497,2.1684518
1498,0.3934874
1499,0.068653286
1500,0.05858153
1501,0.06296134
1502,0.4049168
1503,0.11234355
1504,0.07410681
1505,0.11234355
1506,0.22024012
1507,0.11234355
1508,0.1341669
1509,0.25373006
1510,0.064830005
1511,0.07788652
1512,0.11234355
1513,0.11234355
1514,0.4049168
1515,0.11234355
1516,0.11234355
1517,0.071484864
1518,0.21284026
1519,0.05820954
1520,0.11234355
1521,0.4049168
1522,0.275751
1523,0.055416524
1524,0.37768307
1525,0.11234355
1526,0.07829833
1527,0.15100223
1528,0.056037784
1529,0.055503488
1530,0.13865578
1531,0.4049168
1532,0.38496897
1533,0.11234355
1534,0.11234355
1535,0.11234355
1536,0.44098768
1537,0.11234355
1538,0.4049168
1539,0.37467465
1540,0.11234355
1541,0.11234355
1542,0.11234355
1543,0.08088195
1544,0.07928884
1545,0.11234355
1546,0.11234355
1547,0.077778935
1548,0.17383528
1549,0.13125145
1550,0.11234355
1551,0.4049168
1552,0.11234355
1553,0.08653188
1554,0.11234355
1555,0.24464387
1556,0.23194647
1557,0.11234355
1558,0.4049168
1559,0.11119139
1560,0.15100223
1561,0.23194647
1562,0.11234355
1563,0.23194647
1564,0.11234355
1565,0.11234355
1566,0.1806559
1567,0.05293417
1568,0.11234355
1569,0.11234355
1570,0.11234355
1571,0.11234355
1572,0.11234355
1573,0.11234355
1574,0.3569868
1575,0.11234355
1576,0.11234355
1577,0.11234355
1578,0.05816078
1579,0.11234355
1580,0.11234355
1581,0.11234355
1582,0.5123742
1583,0.258736
1584,0.289159
1585,0.11234355
1586,0.11234355
1587,0.23194647
1588,0.11234355
1589,0.08564389
1590,0.046301246
1591,0.11234355
1592,0.11234355
1593,0.05955875
1594,0.11234355
1595,0.11234355
1596,0.11234355
1597,0.11234355
1598,0.11234355
1599,0.11234355
1600,0.11234355
1601,0.11234355
1602,0.11019099
1603,0.11234355
1604,0.11234355
1605,0.061231136
1606,0.11234355
1607,0.11234355
1608,0.4049168
1609,0.4049168
1610,0.11234355
1611,0.11234355
1612,0.11234355
1613,0.41097352
1614,0.11234355
1615,0.5109614
1616,0.11234355
1617,0.11234355
1618,0.5930002
1619,0.11234355
1620,0.099779904
1621,0.49136832
1622,0.11234355
1623,0.11234355
1624,0.11234355
1625,0.11234355
1626,0.11234355
1627,0.6480528
1628,0.068653286
1629,0.11234355
1630,0.11234355
1631,0.11234355
1632,0.11234355
1633,0.11234355
1634,0.11234355
1635,0.11234355
1636,0.11234355
1637,0.11234355
1638,0.12246138
1639,0.11234355
1640,0.09578037
1641,0.11234355
1642,0.11234355
1643,0.05911094
1644,0.1703344
1645,0.11234355
1646,0.15100223
1647,0.5082607
1648,0.11234355
1649,0.11234355
1650,0.11234355
1651,0.08260685
1652,0.11234355
1653,0.5060334
1654,0.7227491
1655,0.21442425
1656,0.41099098
1657,0.27831066
1658,0.11234355
1659,0.40938488
1660,0.11234355
1661,0.06719488
1662,0.11234355
1663,0.11234355
1664,0.8785909
1665,0.11234355
1666,0.09578037
1667,0.11234355
1668,0.23194647
1669,0.057127774
